Time,Voltage(CH1),Voltage(CH2)
7.69344e-05,3.88,-0.044
7.693520000000001e-05,3.84,-0.044
7.6936e-05,3.88,-0.044
7.69368e-05,3.88,-0.044
7.69376e-05,3.92,-0.048
7.69384e-05,3.92,-0.052000000000000005
7.69392e-05,3.84,-0.056
7.694e-05,3.88,-0.056
7.694080000000001e-05,3.88,-0.048
7.694160000000001e-05,3.84,-0.052000000000000005
7.69424e-05,3.88,-0.056
7.69432e-05,3.84,-0.052000000000000005
7.6944e-05,3.84,-0.048
7.69448e-05,3.84,-0.056
7.69456e-05,3.8000000000000003,-0.056
7.69464e-05,3.8000000000000003,-0.056
7.694720000000001e-05,3.84,-0.056
7.694800000000001e-05,3.84,-0.064
7.69488e-05,3.8000000000000003,-0.064
7.69496e-05,3.8000000000000003,-0.056
7.69504e-05,3.84,-0.06
7.69512e-05,3.7600000000000002,-0.064
7.6952e-05,3.84,-0.064
7.69528e-05,3.84,-0.064
7.695360000000001e-05,3.84,-0.064
7.69544e-05,3.84,-0.064
7.69552e-05,3.8000000000000003,-0.06
7.6956e-05,3.84,-0.064
7.69568e-05,3.7600000000000002,-0.064
7.69576e-05,3.84,-0.064
7.69584e-05,3.8000000000000003,-0.064
7.695920000000001e-05,3.8000000000000003,-0.064
7.696000000000001e-05,3.8000000000000003,-0.064
7.69608e-05,3.8000000000000003,-0.064
7.69616e-05,3.7600000000000002,-0.064
7.69624e-05,3.7600000000000002,-0.07200000000000001
7.69632e-05,3.8000000000000003,-0.068
7.6964e-05,3.7600000000000002,-0.068
7.69648e-05,3.8000000000000003,-0.064
7.696560000000001e-05,3.7600000000000002,-0.068
7.696640000000001e-05,3.72,-0.064
7.69672e-05,3.7600000000000002,-0.064
7.6968e-05,3.7600000000000002,-0.068
7.69688e-05,3.7600000000000002,-0.068
7.69696e-05,3.8000000000000003,-0.068
7.69704e-05,3.7600000000000002,-0.068
7.69712e-05,3.7600000000000002,-0.076
7.697200000000001e-05,3.7600000000000002,-0.068
7.697280000000001e-05,3.7600000000000002,-0.068
7.69736e-05,3.7600000000000002,-0.064
7.69744e-05,3.7600000000000002,-0.068
7.69752e-05,3.7600000000000002,-0.068
7.6976e-05,3.7600000000000002,-0.064
7.69768e-05,3.7600000000000002,-0.064
7.69776e-05,3.72,-0.064
7.697840000000001e-05,3.72,-0.064
7.69792e-05,3.72,-0.064
7.698e-05,3.7600000000000002,-0.064
7.69808e-05,3.68,-0.064
7.69816e-05,3.7600000000000002,-0.064
7.69824e-05,3.7600000000000002,-0.06
7.69832e-05,3.68,-0.06
7.698400000000001e-05,3.72,-0.052000000000000005
7.698480000000001e-05,3.7600000000000002,-0.056
7.69856e-05,3.7600000000000002,-0.056
7.69864e-05,3.7600000000000002,-0.052000000000000005
7.69872e-05,3.7600000000000002,-0.056
7.6988e-05,3.72,-0.052000000000000005
7.69888e-05,3.68,-0.052000000000000005
7.69896e-05,3.72,-0.052000000000000005
7.699040000000001e-05,3.72,-0.052000000000000005
7.699120000000001e-05,3.72,-0.052000000000000005
7.6992e-05,3.72,-0.052000000000000005
7.69928e-05,3.72,-0.048
7.69936e-05,3.68,-0.044
7.69944e-05,3.7600000000000002,-0.048
7.69952e-05,3.68,-0.048
7.6996e-05,3.68,-0.044
7.699680000000001e-05,3.72,-0.044
7.69976e-05,3.68,-0.044
7.69984e-05,3.72,-0.044
7.69992e-05,3.68,-0.048
7.7e-05,3.68,-0.044
7.70008e-05,3.68,-0.044
7.70016e-05,3.64,-0.044
7.70024e-05,3.68,-0.044
7.700320000000001e-05,3.68,-0.04
7.7004e-05,3.64,-0.044
7.70048e-05,3.64,-0.044
7.70056e-05,3.64,-0.044
7.70064e-05,3.68,-0.04
7.70072e-05,3.68,-0.044
7.7008e-05,3.68,-0.044
7.700880000000001e-05,3.64,-0.04
7.700960000000001e-05,3.64,-0.044
7.70104e-05,3.64,-0.044
7.70112e-05,3.68,-0.044
7.7012e-05,3.6,-0.044
7.70128e-05,3.64,-0.048
7.70136e-05,3.68,-0.044
7.70144e-05,3.6,-0.04
7.701520000000001e-05,3.6,-0.036000000000000004
7.701600000000001e-05,3.64,-0.044
7.70168e-05,3.68,-0.044
7.70176e-05,3.64,-0.044
7.70184e-05,3.6,-0.044
7.70192e-05,3.6,-0.04
7.702e-05,3.64,-0.04
7.70208e-05,3.6,-0.044
7.702160000000001e-05,3.6,-0.048
7.70224e-05,3.6,-0.044
7.70232e-05,3.56,-0.048
7.7024e-05,3.6,-0.044
7.70248e-05,3.56,-0.048
7.70256e-05,3.6,-0.044
7.70264e-05,3.6,-0.048
7.702720000000001e-05,3.6,-0.048
7.702800000000001e-05,3.6,-0.048
7.70288e-05,3.6,-0.048
7.70296e-05,3.6,-0.052000000000000005
7.70304e-05,3.6,-0.052000000000000005
7.70312e-05,3.56,-0.056
7.7032e-05,3.56,-0.052000000000000005
7.70328e-05,3.56,-0.048
7.703360000000001e-05,3.56,-0.056
7.703440000000001e-05,3.56,-0.052000000000000005
7.70352e-05,3.52,-0.052000000000000005
7.7036e-05,3.56,-0.056
7.70368e-05,3.6,-0.056
7.70376e-05,3.56,-0.056
7.70384e-05,3.6,-0.052000000000000005
7.70392e-05,3.56,-0.06
7.704000000000001e-05,3.56,-0.06
7.704080000000001e-05,3.52,-0.056
7.70416e-05,3.52,-0.052000000000000005
7.70424e-05,3.52,-0.056
7.70432e-05,3.52,-0.056
7.7044e-05,3.52,-0.052000000000000005
7.70448e-05,3.52,-0.056
7.70456e-05,3.52,-0.056
7.704640000000001e-05,3.52,-0.052000000000000005
7.70472e-05,3.52,-0.06
7.7048e-05,3.52,-0.056
7.70488e-05,3.52,-0.056
7.70496e-05,3.56,-0.056
7.70504e-05,3.48,-0.056
7.70512e-05,3.48,-0.056
7.705200000000001e-05,3.48,-0.056
7.705280000000001e-05,3.44,-0.056
7.70536e-05,3.48,-0.052000000000000005
7.70544e-05,3.52,-0.048
7.70552e-05,3.48,-0.052000000000000005
7.7056e-05,3.48,-0.052000000000000005
7.70568e-05,3.48,-0.048
7.70576e-05,3.48,-0.052000000000000005
7.705840000000001e-05,3.52,-0.052000000000000005
7.705920000000001e-05,3.44,-0.048
7.706e-05,3.48,-0.052000000000000005
7.70608e-05,3.44,-0.048
7.70616e-05,3.52,-0.048
7.70624e-05,3.44,-0.052000000000000005
7.70632e-05,3.48,-0.052000000000000005
7.7064e-05,3.44,-0.048
7.706480000000001e-05,3.44,-0.048
7.70656e-05,3.44,-0.044
7.70664e-05,3.48,-0.044
7.70672e-05,3.44,-0.044
7.7068e-05,3.44,-0.044
7.70688e-05,3.44,-0.044
7.70696e-05,3.44,-0.044
7.70704e-05,3.4,-0.048
7.707120000000001e-05,3.44,-0.04
7.7072e-05,3.4,-0.04
7.70728e-05,3.4,-0.036000000000000004
7.70736e-05,3.4,-0.04
7.70744e-05,3.44,-0.036000000000000004
7.70752e-05,3.44,-0.036000000000000004
7.7076e-05,3.44,-0.032
7.707680000000001e-05,3.4,-0.032
7.707760000000001e-05,3.44,-0.032
7.70784e-05,3.44,-0.036000000000000004
7.70792e-05,3.44,-0.04
7.708e-05,3.36,-0.036000000000000004
7.70808e-05,3.36,-0.032
7.70816e-05,3.4,-0.036000000000000004
7.70824e-05,3.4,-0.036000000000000004
7.708320000000001e-05,3.36,-0.036000000000000004
7.708400000000001e-05,3.4,-0.036000000000000004
7.70848e-05,3.44,-0.028
7.70856e-05,3.4,-0.032
7.70864e-05,3.44,-0.032
7.70872e-05,3.36,-0.036000000000000004
7.7088e-05,3.36,-0.036000000000000004
7.70888e-05,3.4,-0.036000000000000004
7.708960000000001e-05,3.4,-0.04
7.70904e-05,3.3200000000000003,-0.032
7.70912e-05,3.3200000000000003,-0.036000000000000004
7.7092e-05,3.36,-0.036000000000000004
7.70928e-05,3.4,-0.036000000000000004
7.70936e-05,3.36,-0.04
7.70944e-05,3.36,-0.028
7.709520000000001e-05,3.4,-0.032
7.709600000000001e-05,3.3200000000000003,-0.036000000000000004
7.70968e-05,3.36,-0.032
7.70976e-05,3.36,-0.036000000000000004
7.70984e-05,3.3200000000000003,-0.04
7.70992e-05,3.2800000000000002,-0.04
7.71e-05,3.3200000000000003,-0.036000000000000004
7.71008e-05,3.3200000000000003,-0.044
7.710160000000001e-05,3.3200000000000003,-0.04
7.710240000000001e-05,3.3200000000000003,-0.036000000000000004
7.71032e-05,3.3200000000000003,-0.036000000000000004
7.7104e-05,3.36,-0.036000000000000004
7.71048e-05,3.36,-0.032
7.71056e-05,3.3200000000000003,-0.036000000000000004
7.71064e-05,3.36,-0.04
7.71072e-05,3.36,-0.04
7.710800000000001e-05,3.2800000000000002,-0.04
7.710880000000001e-05,3.2800000000000002,-0.04
7.71096e-05,3.3200000000000003,-0.048
7.71104e-05,3.24,-0.04
7.71112e-05,3.2800000000000002,-0.04
7.7112e-05,3.2800000000000002,-0.044
7.71128e-05,3.2800000000000002,-0.04
7.71136e-05,3.2800000000000002,-0.04
7.711440000000001e-05,3.2800000000000002,-0.04
7.71152e-05,3.2800000000000002,-0.044
7.7116e-05,3.2800000000000002,-0.04
7.71168e-05,3.2800000000000002,-0.044
7.71176e-05,3.36,-0.04
7.71184e-05,3.2800000000000002,-0.044
7.71192e-05,3.2800000000000002,-0.04
7.712000000000001e-05,3.24,-0.044
7.712080000000001e-05,3.24,-0.044
7.71216e-05,3.24,-0.048
7.71224e-05,3.24,-0.048
7.71232e-05,3.24,-0.044
7.7124e-05,3.2,-0.044
7.71248e-05,3.24,-0.048
7.71256e-05,3.2800000000000002,-0.044
7.712640000000001e-05,3.2800000000000002,-0.044
7.712720000000001e-05,3.2,-0.044
7.7128e-05,3.24,-0.048
7.71288e-05,3.24,-0.044
7.71296e-05,3.2,-0.044
7.71304e-05,3.24,-0.044
7.71312e-05,3.2,-0.04
7.7132e-05,3.16,-0.04
7.713280000000001e-05,3.2,-0.04
7.71336e-05,3.16,-0.04
7.71344e-05,3.16,-0.04
7.71352e-05,3.2,-0.04
7.7136e-05,3.16,-0.04
7.71368e-05,3.16,-0.044
7.71376e-05,3.16,-0.032
7.71384e-05,3.24,-0.04
7.713920000000001e-05,3.16,-0.04
7.714e-05,3.16,-0.044
7.71408e-05,3.16,-0.044
7.71416e-05,3.16,-0.04
7.71424e-05,3.16,-0.036000000000000004
7.71432e-05,3.2,-0.04
7.7144e-05,3.12,-0.036000000000000004
7.714480000000001e-05,3.12,-0.04
7.714560000000001e-05,3.16,-0.036000000000000004
7.71464e-05,3.16,-0.036000000000000004
7.71472e-05,3.08,-0.036000000000000004
7.7148e-05,3.12,-0.04
7.71488e-05,3.12,-0.04
7.71496e-05,3.16,-0.036000000000000004
7.71504e-05,3.16,-0.032
7.715120000000001e-05,3.16,-0.036000000000000004
7.715200000000001e-05,3.12,-0.04
7.71528e-05,3.16,-0.032
7.71536e-05,3.12,-0.032
7.71544e-05,3.08,-0.032
7.71552e-05,3.12,-0.028
7.7156e-05,3.16,-0.032
7.71568e-05,3.12,-0.024
7.715760000000001e-05,3.16,-0.028
7.71584e-05,3.08,-0.028
7.71592e-05,3.12,-0.024
7.716e-05,3.08,-0.028
7.71608e-05,3.12,-0.028
7.71616e-05,3.08,-0.032
7.71624e-05,3.08,-0.028
7.716320000000001e-05,3.12,-0.024
7.716400000000001e-05,3.08,-0.028
7.71648e-05,3.08,-0.028
7.71656e-05,3.08,-0.024
7.71664e-05,3.08,-0.02
7.71672e-05,3.12,-0.024
7.7168e-05,3.08,-0.032
7.71688e-05,3.08,-0.024
7.716960000000001e-05,3.04,-0.028
7.717040000000001e-05,3.08,-0.024
7.71712e-05,3.0,-0.032
7.7172e-05,3.04,-0.028
7.71728e-05,3.08,-0.032
7.71736e-05,3.04,-0.032
7.71744e-05,3.0,-0.028
7.71752e-05,3.04,-0.032
7.717600000000001e-05,3.04,-0.028
7.717680000000001e-05,3.04,-0.02
7.71776e-05,3.04,-0.028
7.71784e-05,3.04,-0.032
7.71792e-05,3.0,-0.028
7.718e-05,3.0,-0.032
7.71808e-05,3.0,-0.036000000000000004
7.71816e-05,3.04,-0.032
7.718240000000001e-05,2.96,-0.032
7.71832e-05,3.0,-0.036000000000000004
7.7184e-05,2.92,-0.032
7.71848e-05,2.96,-0.028
7.71856e-05,3.0,-0.032
7.71864e-05,2.96,-0.032
7.71872e-05,2.92,-0.032
7.718800000000001e-05,2.96,-0.032
7.718880000000001e-05,3.0,-0.032
7.71896e-05,2.96,-0.032
7.71904e-05,2.96,-0.036000000000000004
7.71912e-05,2.96,-0.036000000000000004
7.7192e-05,2.96,-0.036000000000000004
7.71928e-05,2.92,-0.032
7.71936e-05,2.92,-0.032
7.719440000000001e-05,2.92,-0.032
7.719520000000001e-05,2.96,-0.036000000000000004
7.7196e-05,2.92,-0.032
7.71968e-05,2.92,-0.032
7.71976e-05,2.88,-0.028
7.71984e-05,2.92,-0.036000000000000004
7.71992e-05,2.92,-0.036000000000000004
7.72e-05,2.88,-0.036000000000000004
7.720080000000001e-05,2.92,-0.04
7.72016e-05,2.88,-0.032
7.72024e-05,2.88,-0.032
7.72032e-05,2.92,-0.04
7.7204e-05,2.84,-0.036000000000000004
7.72048e-05,2.88,-0.036000000000000004
7.72056e-05,2.92,-0.036000000000000004
7.72064e-05,2.92,-0.036000000000000004
7.720720000000001e-05,2.92,-0.032
7.7208e-05,2.92,-0.044
7.72088e-05,2.88,-0.04
7.72096e-05,2.84,-0.04
7.72104e-05,2.84,-0.036000000000000004
7.72112e-05,2.88,-0.044
7.7212e-05,2.88,-0.04
7.721280000000001e-05,2.84,-0.036000000000000004
7.721360000000001e-05,2.84,-0.036000000000000004
7.72144e-05,2.84,-0.032
7.72152e-05,2.92,-0.04
7.7216e-05,2.84,-0.036000000000000004
7.72168e-05,2.84,-0.036000000000000004
7.72176e-05,2.84,-0.036000000000000004
7.72184e-05,2.84,-0.032
7.721920000000001e-05,2.84,-0.032
7.722000000000001e-05,2.8000000000000003,-0.032
7.72208e-05,2.8000000000000003,-0.036000000000000004
7.72216e-05,2.8000000000000003,-0.028
7.72224e-05,2.8000000000000003,-0.032
7.72232e-05,2.7600000000000002,-0.032
7.7224e-05,2.8000000000000003,-0.024
7.72248e-05,2.8000000000000003,-0.024
7.722560000000001e-05,2.8000000000000003,-0.032
7.72264e-05,2.84,-0.028
7.72272e-05,2.8000000000000003,-0.028
7.7228e-05,2.8000000000000003,-0.024
7.72288e-05,2.7600000000000002,-0.028
7.72296e-05,2.7600000000000002,-0.032
7.72304e-05,2.7600000000000002,-0.028
7.723120000000001e-05,2.8000000000000003,-0.032
7.723200000000001e-05,2.72,-0.028
7.72328e-05,2.7600000000000002,-0.032
7.72336e-05,2.7600000000000002,-0.024
7.72344e-05,2.7600000000000002,-0.024
7.72352e-05,2.7600000000000002,-0.028
7.7236e-05,2.7600000000000002,-0.024
7.72368e-05,2.7600000000000002,-0.028
7.723760000000001e-05,2.7600000000000002,-0.028
7.723840000000001e-05,2.7600000000000002,-0.024
7.72392e-05,2.72,-0.024
7.724e-05,2.7600000000000002,-0.024
7.72408e-05,2.7600000000000002,-0.024
7.72416e-05,2.72,-0.02
7.72424e-05,2.72,-0.024
7.72432e-05,2.7600000000000002,-0.02
7.724400000000001e-05,2.72,-0.02
7.72448e-05,2.72,-0.02
7.72456e-05,2.68,-0.024
7.72464e-05,2.72,-0.02
7.72472e-05,2.68,-0.024
7.7248e-05,2.68,-0.02
7.72488e-05,2.72,-0.016
7.72496e-05,2.68,-0.024
7.725040000000001e-05,2.64,-0.02
7.72512e-05,2.64,-0.016
7.7252e-05,2.64,-0.024
7.72528e-05,2.6,-0.02
7.72536e-05,2.6,-0.024
7.72544e-05,2.64,-0.024
7.72552e-05,2.68,-0.024
7.725600000000001e-05,2.64,-0.024
7.725680000000001e-05,2.64,-0.02
7.72576e-05,2.68,-0.024
7.72584e-05,2.64,-0.024
7.72592e-05,2.6,-0.024
7.726e-05,2.6,-0.028
7.72608e-05,2.56,-0.028
7.72616e-05,2.64,-0.024
7.726240000000001e-05,2.6,-0.032
7.726320000000001e-05,2.56,-0.028
7.7264e-05,2.6,-0.024
7.72648e-05,2.6,-0.024
7.72656e-05,2.64,-0.028
7.72664e-05,2.64,-0.024
7.72672e-05,2.64,-0.028
7.7268e-05,2.6,-0.024
7.726880000000001e-05,2.6,-0.028
7.72696e-05,2.6,-0.028
7.72704e-05,2.56,-0.024
7.72712e-05,2.6,-0.028
7.7272e-05,2.56,-0.028
7.72728e-05,2.6,-0.032
7.72736e-05,2.56,-0.028
7.72744e-05,2.52,-0.028
7.727520000000001e-05,2.52,-0.028
7.7276e-05,2.6,-0.024
7.72768e-05,2.56,-0.024
7.72776e-05,2.56,-0.028
7.72784e-05,2.56,-0.028
7.72792e-05,2.56,-0.032
7.728e-05,2.52,-0.032
7.728080000000001e-05,2.52,-0.024
7.728160000000001e-05,2.52,-0.032
7.72824e-05,2.48,-0.028
7.72832e-05,2.56,-0.028
7.7284e-05,2.48,-0.028
7.72848e-05,2.56,-0.024
7.72856e-05,2.52,-0.028
7.72864e-05,2.48,-0.028
7.728720000000001e-05,2.52,-0.028
7.728800000000001e-05,2.52,-0.032
7.72888e-05,2.48,-0.032
7.72896e-05,2.52,-0.032
7.72904e-05,2.52,-0.028
7.72912e-05,2.52,-0.032
7.7292e-05,2.48,-0.028
7.72928e-05,2.52,-0.028
7.729360000000001e-05,2.48,-0.028
7.72944e-05,2.48,-0.028
7.72952e-05,2.52,-0.024
7.7296e-05,2.44,-0.024
7.72968e-05,2.52,-0.024
7.72976e-05,2.52,-0.024
7.72984e-05,2.52,-0.024
7.729920000000001e-05,2.48,-0.028
7.730000000000001e-05,2.44,-0.028
7.73008e-05,2.44,-0.028
7.73016e-05,2.48,-0.028
7.73024e-05,2.4,-0.028
7.73032e-05,2.44,-0.024
7.7304e-05,2.44,-0.028
7.73048e-05,2.48,-0.02
7.730560000000001e-05,2.44,-0.024
7.730640000000001e-05,2.44,-0.02
7.73072e-05,2.44,-0.02
7.7308e-05,2.4,-0.024
7.73088e-05,2.44,-0.024
7.73096e-05,2.44,-0.02
7.73104e-05,2.4,-0.02
7.73112e-05,2.4,-0.02
7.731200000000001e-05,2.4,-0.02
7.73128e-05,2.4,-0.016
7.73136e-05,2.4,-0.02
7.73144e-05,2.44,-0.02
7.73152e-05,2.36,-0.02
7.7316e-05,2.36,-0.016
7.73168e-05,2.36,-0.012
7.73176e-05,2.44,-0.016
7.731840000000001e-05,2.36,-0.012
7.73192e-05,2.32,-0.02
7.732e-05,2.36,-0.02
7.73208e-05,2.36,-0.02
7.73216e-05,2.36,-0.02
7.73224e-05,2.32,-0.02
7.73232e-05,2.36,-0.016
7.732400000000001e-05,2.36,-0.016
7.732480000000001e-05,2.32,-0.016
7.73256e-05,2.36,-0.016
7.73264e-05,2.32,-0.012
7.73272e-05,2.32,-0.012
7.7328e-05,2.2800000000000002,-0.02
7.73288e-05,2.36,-0.016
7.73296e-05,2.2800000000000002,-0.02
7.733040000000001e-05,2.32,-0.02
7.733120000000001e-05,2.24,-0.02
7.7332e-05,2.24,-0.016
7.73328e-05,2.2800000000000002,-0.016
7.73336e-05,2.2800000000000002,-0.02
7.73344e-05,2.24,-0.016
7.73352e-05,2.2800000000000002,-0.012
7.7336e-05,2.32,-0.016
7.733680000000001e-05,2.2800000000000002,-0.016
7.73376e-05,2.2800000000000002,-0.016
7.73384e-05,2.2800000000000002,-0.016
7.73392e-05,2.24,-0.016
7.734e-05,2.24,-0.02
7.73408e-05,2.24,-0.016
7.73416e-05,2.24,-0.02
7.734240000000001e-05,2.2800000000000002,-0.024
7.734320000000001e-05,2.24,-0.02
7.7344e-05,2.2,-0.024
7.73448e-05,2.24,-0.016
7.73456e-05,2.24,-0.02
7.73464e-05,2.24,-0.02
7.73472e-05,2.2,-0.024
7.7348e-05,2.2,-0.024
7.734880000000001e-05,2.2,-0.02
7.734960000000001e-05,2.16,-0.024
7.73504e-05,2.16,-0.024
7.73512e-05,2.2,-0.024
7.7352e-05,2.12,-0.024
7.73528e-05,2.2,-0.028
7.73536e-05,2.2,-0.024
7.73544e-05,2.16,-0.024
7.735520000000001e-05,2.2,-0.024
7.735600000000001e-05,2.16,-0.024
7.73568e-05,2.16,-0.02
7.73576e-05,2.16,-0.024
7.73584e-05,2.16,-0.028
7.73592e-05,2.12,-0.024
7.736e-05,2.12,-0.024
7.73608e-05,2.16,-0.024
7.736160000000001e-05,2.12,-0.024
7.73624e-05,2.12,-0.024
7.73632e-05,2.16,-0.024
7.7364e-05,2.12,-0.024
7.73648e-05,2.12,-0.02
7.73656e-05,2.08,-0.02
7.73664e-05,2.12,-0.024
7.736720000000001e-05,2.12,-0.02
7.736800000000001e-05,2.08,-0.024
7.73688e-05,2.08,-0.024
7.73696e-05,2.12,-0.028
7.73704e-05,2.12,-0.024
7.73712e-05,2.04,-0.02
7.7372e-05,2.04,-0.028
7.73728e-05,2.04,-0.024
7.737360000000001e-05,2.08,-0.024
7.737440000000001e-05,2.08,-0.024
7.73752e-05,2.08,-0.02
7.7376e-05,2.08,-0.024
7.73768e-05,2.08,-0.024
7.73776e-05,2.0,-0.024
7.73784e-05,2.04,-0.024
7.73792e-05,2.04,-0.02
7.738000000000001e-05,2.04,-0.024
7.73808e-05,2.0,-0.02
7.73816e-05,2.0,-0.024
7.73824e-05,2.04,-0.02
7.73832e-05,2.0,-0.024
7.7384e-05,2.0,-0.02
7.73848e-05,2.0,-0.02
7.73856e-05,1.96,-0.02
7.738640000000001e-05,2.0,-0.024
7.73872e-05,2.04,-0.02
7.7388e-05,2.0,-0.02
7.73888e-05,2.0,-0.016
7.73896e-05,2.0,-0.02
7.73904e-05,2.0,-0.02
7.73912e-05,2.0,-0.02
7.739200000000001e-05,1.96,-0.016
7.739280000000001e-05,1.96,-0.016
7.73936e-05,1.96,-0.016
7.73944e-05,1.96,-0.016
7.73952e-05,1.96,-0.012
7.7396e-05,2.0,-0.016
7.73968e-05,1.96,-0.012
7.73976e-05,2.0,-0.012
7.739840000000001e-05,1.92,-0.012
7.739920000000001e-05,1.96,-0.016
7.74e-05,1.92,-0.012
7.74008e-05,1.92,-0.02
7.74016e-05,1.92,-0.016
7.74024e-05,1.96,-0.016
7.74032e-05,1.96,-0.012
7.7404e-05,1.92,-0.012
7.740480000000001e-05,1.92,-0.012
7.74056e-05,1.92,-0.016
7.74064e-05,1.92,-0.012
7.74072e-05,1.8800000000000001,-0.012
7.7408e-05,1.92,-0.016
7.74088e-05,1.92,-0.012
7.74096e-05,1.84,-0.02
7.741040000000001e-05,1.8800000000000001,-0.016
7.741120000000001e-05,1.84,-0.012
7.7412e-05,1.8800000000000001,-0.016
7.74128e-05,1.8800000000000001,-0.012
7.74136e-05,1.8800000000000001,-0.012
7.74144e-05,1.8800000000000001,-0.016
7.74152e-05,1.8800000000000001,-0.016
7.7416e-05,1.84,-0.016
7.741680000000001e-05,1.8800000000000001,-0.012
7.741760000000001e-05,1.8800000000000001,-0.02
7.74184e-05,1.8800000000000001,-0.012
7.74192e-05,1.84,-0.016
7.742e-05,1.84,-0.016
7.74208e-05,1.8800000000000001,-0.016
7.74216e-05,1.84,-0.012
7.74224e-05,1.8,-0.02
7.742320000000001e-05,1.8,-0.012
7.742400000000001e-05,1.8,-0.02
7.74248e-05,1.8,-0.016
7.74256e-05,1.76,-0.016
7.74264e-05,1.76,-0.016
7.74272e-05,1.8,-0.016
7.7428e-05,1.8,-0.02
7.74288e-05,1.8,-0.016
7.742960000000001e-05,1.76,-0.012
7.74304e-05,1.76,-0.024
7.74312e-05,1.76,-0.024
7.7432e-05,1.72,-0.02
7.74328e-05,1.72,-0.02
7.74336e-05,1.8,-0.02
7.74344e-05,1.8,-0.016
7.743520000000001e-05,1.72,-0.02
7.743600000000001e-05,1.76,-0.016
7.74368e-05,1.72,-0.016
7.74376e-05,1.72,-0.016
7.74384e-05,1.8,-0.02
7.74392e-05,1.72,-0.024
7.744e-05,1.68,-0.016
7.74408e-05,1.68,-0.02
7.744160000000001e-05,1.72,-0.016
7.744240000000001e-05,1.68,-0.02
7.74432e-05,1.72,-0.016
7.7444e-05,1.68,-0.016
7.74448e-05,1.72,-0.016
7.74456e-05,1.68,-0.02
7.74464e-05,1.68,-0.012
7.74472e-05,1.68,-0.016
7.744800000000001e-05,1.72,-0.016
7.74488e-05,1.68,-0.012
7.74496e-05,1.6400000000000001,-0.016
7.74504e-05,1.6,-0.02
7.74512e-05,1.6,-0.02
7.7452e-05,1.6,-0.02
7.74528e-05,1.6400000000000001,-0.012
7.74536e-05,1.6400000000000001,-0.016
7.745440000000001e-05,1.6,-0.012
7.74552e-05,1.68,-0.012
7.7456e-05,1.6400000000000001,-0.012
7.74568e-05,1.68,-0.016
7.74576e-05,1.56,-0.012
7.74584e-05,1.6,-0.016
7.74592e-05,1.6,-0.016
7.746000000000001e-05,1.56,-0.016
7.746080000000001e-05,1.6,-0.016
7.74616e-05,1.56,-0.012
7.74624e-05,1.56,-0.02
7.74632e-05,1.56,-0.016
7.7464e-05,1.56,-0.012
7.74648e-05,1.56,-0.012
7.74656e-05,1.56,-0.012
7.746640000000001e-05,1.56,-0.012
7.746720000000001e-05,1.6,-0.012
7.7468e-05,1.56,-0.008
7.74688e-05,1.52,-0.012
7.74696e-05,1.52,-0.016
7.74704e-05,1.48,-0.012
7.74712e-05,1.56,-0.012
7.7472e-05,1.6,-0.012
7.747280000000001e-05,1.56,-0.016
7.74736e-05,1.56,-0.016
7.74744e-05,1.56,-0.012
7.74752e-05,1.48,-0.012
7.7476e-05,1.52,-0.008
7.74768e-05,1.52,-0.004
7.74776e-05,1.52,-0.008
7.747840000000001e-05,1.52,-0.008
7.747920000000001e-05,1.48,-0.004
7.748e-05,1.52,-0.008
7.74808e-05,1.48,-0.012
7.74816e-05,1.48,-0.012
7.74824e-05,1.48,-0.008
7.74832e-05,1.48,-0.012
7.7484e-05,1.52,-0.008
7.748480000000001e-05,1.48,-0.008
7.748560000000001e-05,1.44,-0.004
7.74864e-05,1.44,-0.004
7.74872e-05,1.44,-0.008
7.7488e-05,1.48,-0.004
7.74888e-05,1.44,-0.012
7.74896e-05,1.44,-0.008
7.74904e-05,1.48,-0.012
7.749120000000001e-05,1.4000000000000001,-0.008
7.749200000000001e-05,1.4000000000000001,-0.008
7.74928e-05,1.44,-0.008
7.74936e-05,1.44,-0.008
7.74944e-05,1.4000000000000001,-0.004
7.74952e-05,1.4000000000000001,-0.008
7.7496e-05,1.36,-0.008
7.74968e-05,1.36,-0.004
7.749760000000001e-05,1.32,-0.012
7.74984e-05,1.4000000000000001,-0.008
7.74992e-05,1.36,-0.008
7.75e-05,1.36,-0.008
7.75008e-05,1.36,-0.012
7.75016e-05,1.36,-0.008
7.75024e-05,1.4000000000000001,-0.012
7.750320000000001e-05,1.36,-0.012
7.750400000000001e-05,1.32,-0.008
7.75048e-05,1.32,-0.012
7.75056e-05,1.32,-0.008
7.75064e-05,1.32,-0.008
7.75072e-05,1.32,-0.008
7.7508e-05,1.36,-0.008
7.75088e-05,1.32,-0.008
7.750960000000001e-05,1.32,-0.012
7.751040000000001e-05,1.32,-0.016
7.75112e-05,1.32,-0.008
7.7512e-05,1.28,-0.012
7.75128e-05,1.28,-0.008
7.75136e-05,1.28,-0.012
7.75144e-05,1.28,-0.008
7.75152e-05,1.28,-0.012
7.751600000000001e-05,1.28,-0.008
7.75168e-05,1.28,-0.012
7.75176e-05,1.32,-0.016
7.75184e-05,1.28,-0.012
7.75192e-05,1.28,-0.012
7.752e-05,1.24,-0.012
7.75208e-05,1.24,-0.012
7.75216e-05,1.24,-0.012
7.752240000000001e-05,1.24,-0.012
7.75232e-05,1.24,-0.008
7.7524e-05,1.28,-0.008
